ID_Orden,Fecha,Region,Canal_Venta,Categoria,Producto,Precio_Unitario_USD,Cantidad,Descuento,Venta_Total_USD
ORD-01347,2024-12-15,Antofagasta,Sitio Web,Notebooks,Ultrabook Ryzen 7,185.0,1,0.1,166.5
ORD-01348,2024-09-02,Biobío,Marketplace,Notebooks,Laptop Gamer i7 16GB,653.0,1,0.1,587.7
ORD-01349,2024-10-12,Valparaíso,Sitio Web,Notebooks,MacBook Pro M3,968.0,3,0.1,2613.6
ORD-01350,2024-05-01,Antofagasta,Sitio Web,Periféricos,Teclado Mecánico RGB,80.0,3,0.15,204.0
ORD-01351,2024-07-09,RM Santiago,Marketplace,Componentes,Disco SSD NVMe 2TB,944.0,7,0.15,5616.8
ORD-01352,2024-02-08,Valparaíso,Sitio Web,Periféricos,Audífonos Noise Cancelling,927.0,6,0.15,4727.7
ORD-01353,2024-09-06,Valparaíso,Marketplace,Componentes,Disco SSD NVMe 2TB,783.0,1,0.05,743.85
ORD-01354,2024-02-10,Biobío,Marketplace,Componentes,Tarjeta de Video RTX 4070,612.0,5,0.0,3060.0
ORD-01355,2024-11-20,Valparaíso,App Móvil,Componentes,Disco SSD NVMe 2TB,297.0,2,0.05,564.3
ORD-01356,2024-06-26,Valparaíso,Marketplace,Periféricos,Mouse Inalámbrico Pro,879.0,3,0.15,2241.45
ORD-01357,2024-01-29,Biobío,Marketplace,Periféricos,Teclado Mecánico RGB,640.0,6,0.15,3264.0
ORD-01358,2024-10-18,RM Santiago,App Móvil,Componentes,Memoria RAM 32GB DDR5,752.0,3,0.15,1917.6
ORD-01359,2024-08-01,Antofagasta,Marketplace,Componentes,Memoria RAM 32GB DDR5,439.0,6,0.0,2634.0
ORD-01360,2024-10-23,Biobío,Marketplace,Monitores,Monitor 4K 32' UltraWide,1168.0,5,0.1,5256.0
ORD-01361,2024-08-11,RM Santiago,Marketplace,Notebooks,MacBook Pro M3,205.0,6,0.1,1107.0
ORD-01362,2024-09-17,Valparaíso,App Móvil,Componentes,Tarjeta de Video RTX 4070,124.0,7,0.15,737.8
ORD-01363,2024-12-07,RM Santiago,Sitio Web,Notebooks,Laptop Gamer i7 16GB,971.0,7,0.1,6117.3
ORD-01364,2024-07-11,Antofagasta,Marketplace,Notebooks,Laptop Gamer i7 16GB,884.0,5,0.1,3978.0
ORD-01365,2024-01-14,Biobío,Marketplace,Notebooks,MacBook Pro M3,628.0,4,0.15,2135.2
ORD-01366,2024-02-28,Valparaíso,App Móvil,Componentes,Memoria RAM 32GB DDR5,292.0,3,0.1,788.4
ORD-01367,2024-06-13,RM Santiago,Sitio Web,Monitores,Monitor 4K 32' UltraWide,510.0,6,0.0,3060.0
ORD-01368,2024-08-20,Biobío,App Móvil,Periféricos,Teclado Mecánico RGB,332.0,6,0.0,1992.0
ORD-01369,2024-08-01,Antofagasta,Marketplace,Componentes,Disco SSD NVMe 2TB,518.0,3,0.1,1398.6
ORD-01370,2024-08-02,Biobío,Sitio Web,Notebooks,Laptop Gamer i7 16GB,699.0,2,0.15,1188.3
ORD-01371,2024-07-29,Antofagasta,App Móvil,Notebooks,Laptop Gamer i7 16GB,706.0,1,0.15,600.1
ORD-01372,2024-05-22,Biobío,Sitio Web,Periféricos,Audífonos Noise Cancelling,676.0,2,0.1,1216.8
ORD-01373,2024-09-15,Biobío,Marketplace,Componentes,Memoria RAM 32GB DDR5,540.0,2,0.1,972.0
ORD-01374,2024-05-18,RM Santiago,Sitio Web,Notebooks,MacBook Pro M3,214.0,1,0.0,214.0
ORD-01375,2024-06-16,Valparaíso,App Móvil,Componentes,Disco SSD NVMe 2TB,675.0,6,0.0,4050.0
ORD-01376,2024-08-04,Antofagasta,App Móvil,Notebooks,MacBook Pro M3,1085.0,4,0.1,3906.0
ORD-01377,2024-10-13,Valparaíso,Sitio Web,Componentes,Tarjeta de Video RTX 4070,776.0,7,0.15,4617.2
ORD-01378,2024-07-21,Biobío,Sitio Web,Periféricos,Audífonos Noise Cancelling,719.0,7,0.1,4529.7
ORD-01379,2024-07-24,Valparaíso,Marketplace,Periféricos,Mouse Inalámbrico Pro,1179.0,2,0.05,2240.1
ORD-01380,2024-12-26,Antofagasta,Sitio Web,Periféricos,Mouse Inalámbrico Pro,1187.0,5,0.15,5044.75
ORD-01381,2024-10-03,Antofagasta,App Móvil,Componentes,Tarjeta de Video RTX 4070,1109.0,2,0.1,1996.2
ORD-01382,2024-06-01,Valparaíso,App Móvil,Monitores,Monitor 4K 32' UltraWide,961.0,3,0.1,2594.7
ORD-01383,2024-08-18,Valparaíso,Marketplace,Monitores,Monitor Gaming 144Hz 27',1117.0,2,0.05,2122.3
ORD-01384,2024-06-16,Antofagasta,Marketplace,Monitores,Monitor Gaming 144Hz 27',549.0,3,0.05,1564.65
ORD-01385,2024-11-27,Valparaíso,Sitio Web,Notebooks,Ultrabook Ryzen 7,267.0,7,0.1,1682.1
ORD-01386,2024-07-10,Antofagasta,Marketplace,Monitores,Monitor Gaming 144Hz 27',840.0,1,0.15,714.0
ORD-01387,2024-02-05,Valparaíso,App Móvil,Monitores,Monitor 4K 32' UltraWide,1118.0,2,0.1,2012.4
ORD-01388,2024-09-13,RM Santiago,Marketplace,Componentes,Tarjeta de Video RTX 4070,1028.0,6,0.1,5551.2
ORD-01389,2024-02-10,Valparaíso,Sitio Web,Periféricos,Teclado Mecánico RGB,380.0,3,0.15,969.0
ORD-01390,2024-06-12,Valparaíso,Sitio Web,Componentes,Memoria RAM 32GB DDR5,396.0,7,0.1,2494.8
ORD-01391,2024-08-04,Valparaíso,Marketplace,Componentes,Memoria RAM 32GB DDR5,520.0,7,0.1,3276.0
ORD-01392,2024-11-22,Biobío,App Móvil,Notebooks,Laptop Gamer i7 16GB,810.0,2,0.0,1620.0
ORD-01393,2024-08-15,Valparaíso,Marketplace,Periféricos,Mouse Inalámbrico Pro,993.0,4,0.0,3972.0
ORD-01394,2024-07-22,RM Santiago,App Móvil,Notebooks,Laptop Gamer i7 16GB,465.0,5,0.05,2208.75
ORD-01395,2024-04-23,RM Santiago,Sitio Web,Monitores,Monitor Gaming 144Hz 27',744.0,1,0.1,669.6
ORD-01396,2024-03-24,Biobío,Sitio Web,Notebooks,Ultrabook Ryzen 7,831.0,3,0.05,2368.35
ORD-01397,2024-06-04,RM Santiago,Marketplace,Periféricos,Audífonos Noise Cancelling,766.0,1,0.05,727.7
ORD-01398,2024-12-26,RM Santiago,Sitio Web,Periféricos,Teclado Mecánico RGB,734.0,3,0.05,2091.9
ORD-01399,2024-01-02,Antofagasta,Sitio Web,Periféricos,Mouse Inalámbrico Pro,141.0,7,0.05,937.65
ORD-01400,2024-05-07,Antofagasta,Marketplace,Monitores,Monitor Gaming 144Hz 27',584.0,7,0.15,3474.8
ORD-01401,2024-12-01,Antofagasta,App Móvil,Componentes,Memoria RAM 32GB DDR5,267.0,7,0.05,1775.55
ORD-01402,2024-06-06,Valparaíso,Sitio Web,Periféricos,Audífonos Noise Cancelling,305.0,5,0.05,1448.75
ORD-01403,2024-05-29,Biobío,Marketplace,Notebooks,Laptop Gamer i7 16GB,876.0,6,0.1,4730.4
ORD-01404,2024-09-13,Antofagasta,App Móvil,Periféricos,Mouse Inalámbrico Pro,766.0,6,0.0,4596.0
ORD-01405,2024-07-23,RM Santiago,Sitio Web,Periféricos,Audífonos Noise Cancelling,799.0,4,0.15,2716.6
ORD-01406,2024-03-07,Antofagasta,Marketplace,Notebooks,MacBook Pro M3,931.0,4,0.1,3351.6
ORD-01407,2024-03-21,Biobío,Marketplace,Monitores,Monitor 4K 32' UltraWide,1140.0,1,0.0,1140.0
ORD-01408,2024-04-27,Biobío,Marketplace,Componentes,Tarjeta de Video RTX 4070,119.0,6,0.05,678.3
ORD-01409,2024-04-06,RM Santiago,App Móvil,Monitores,Monitor 4K 32' UltraWide,427.0,3,0.05,1216.95
ORD-01410,2024-12-17,Valparaíso,Marketplace,Monitores,Monitor Gaming 144Hz 27',1192.0,4,0.15,4052.8
ORD-01411,2024-02-24,Valparaíso,Marketplace,Notebooks,MacBook Pro M3,39.0,1,0.15,33.15
ORD-01412,2024-03-11,Valparaíso,Marketplace,Monitores,Monitor Gaming 144Hz 27',948.0,7,0.15,5640.6
ORD-01413,2024-01-18,Valparaíso,Sitio Web,Notebooks,Laptop Gamer i7 16GB,977.0,3,0.0,2931.0
ORD-01414,2024-07-12,Valparaíso,App Móvil,Componentes,Memoria RAM 32GB DDR5,279.0,7,0.0,1953.0
ORD-01415,2024-05-15,Valparaíso,Sitio Web,Monitores,Monitor Gaming 144Hz 27',726.0,3,0.15,1851.3
ORD-01416,2024-07-10,Valparaíso,Sitio Web,Periféricos,Mouse Inalámbrico Pro,1104.0,4,0.1,3974.4
ORD-01417,2024-06-05,RM Santiago,Marketplace,Periféricos,Teclado Mecánico RGB,879.0,3,0.15,2241.45
ORD-01418,2024-11-26,Antofagasta,App Móvil,Monitores,Monitor 4K 32' UltraWide,567.0,5,0.15,2409.75
ORD-01419,2024-04-09,Biobío,App Móvil,Monitores,Monitor 4K 32' UltraWide,54.0,4,0.1,194.4
ORD-01420,2024-07-23,Biobío,Marketplace,Componentes,Disco SSD NVMe 2TB,668.0,1,0.15,567.8
ORD-01421,2024-12-25,Biobío,Marketplace,Periféricos,Audífonos Noise Cancelling,364.0,5,0.1,1638.0
ORD-01422,2024-10-25,Antofagasta,App Móvil,Componentes,Disco SSD NVMe 2TB,478.0,1,0.05,454.1
ORD-01423,2024-11-14,Biobío,Marketplace,Componentes,Disco SSD NVMe 2TB,1079.0,5,0.05,5125.25
ORD-01424,2024-07-23,Biobío,App Móvil,Componentes,Disco SSD NVMe 2TB,76.0,6,0.0,456.0
ORD-01425,2024-07-26,Valparaíso,Sitio Web,Notebooks,Laptop Gamer i7 16GB,960.0,4,0.05,3648.0
ORD-01426,2024-07-27,Biobío,Marketplace,Componentes,Disco SSD NVMe 2TB,412.0,7,0.05,2739.8
ORD-01427,2024-01-12,Biobío,App Móvil,Componentes,Memoria RAM 32GB DDR5,898.0,3,0.0,2694.0
ORD-01428,2024-05-01,Biobío,Marketplace,Componentes,Tarjeta de Video RTX 4070,62.0,3,0.15,158.1
ORD-01429,2024-11-22,Biobío,Sitio Web,Componentes,Disco SSD NVMe 2TB,1020.0,4,0.0,4080.0
ORD-01430,2024-09-09,Biobío,Marketplace,Periféricos,Audífonos Noise Cancelling,161.0,5,0.15,684.25
ORD-01431,2024-08-26,Valparaíso,App Móvil,Componentes,Tarjeta de Video RTX 4070,385.0,3,0.1,1039.5
ORD-01432,2024-08-13,Antofagasta,Sitio Web,Periféricos,Mouse Inalámbrico Pro,678.0,2,0.1,1220.4
ORD-01433,2024-06-26,Antofagasta,Sitio Web,Componentes,Tarjeta de Video RTX 4070,1072.0,3,0.1,2894.4
ORD-01434,2024-04-01,Biobío,Sitio Web,Periféricos,Teclado Mecánico RGB,197.0,4,0.05,748.6
ORD-01435,2024-12-29,Antofagasta,Sitio Web,Notebooks,MacBook Pro M3,638.0,7,0.15,3796.1
ORD-01436,2024-11-26,Valparaíso,App Móvil,Monitores,Monitor Gaming 144Hz 27',1182.0,1,0.0,1182.0
ORD-01437,2024-07-01,Valparaíso,Marketplace,Monitores,Monitor 4K 32' UltraWide,804.0,3,0.1,2170.8
ORD-01438,2024-10-25,RM Santiago,Sitio Web,Periféricos,Teclado Mecánico RGB,1168.0,5,0.1,5256.0
ORD-01439,2024-09-16,RM Santiago,Sitio Web,Componentes,Memoria RAM 32GB DDR5,885.0,2,0.0,1770.0
ORD-01440,2024-07-29,Biobío,App Móvil,Componentes,Tarjeta de Video RTX 4070,265.0,6,0.1,1431.0
ORD-01441,2024-05-14,RM Santiago,App Móvil,Monitores,Monitor 4K 32' UltraWide,776.0,4,0.15,2638.4
ORD-01442,2024-03-03,Antofagasta,Sitio Web,Componentes,Disco SSD NVMe 2TB,986.0,2,0.15,1676.2
ORD-01443,2024-06-26,RM Santiago,App Móvil,Monitores,Monitor 4K 32' UltraWide,306.0,2,0.15,520.2
ORD-01444,2024-05-27,Valparaíso,App Móvil,Monitores,Monitor 4K 32' UltraWide,530.0,4,0.05,2014.0
ORD-01445,2024-01-18,Antofagasta,Marketplace,Componentes,Memoria RAM 32GB DDR5,161.0,5,0.05,764.75
ORD-01446,2024-08-24,Biobío,App Móvil,Periféricos,Teclado Mecánico RGB,634.0,4,0.05,2409.2
ORD-01447,2024-04-05,RM Santiago,Sitio Web,Componentes,Memoria RAM 32GB DDR5,308.0,1,0.1,277.2
ORD-01448,2024-02-05,Biobío,Marketplace,Monitores,Monitor Gaming 144Hz 27',624.0,5,0.05,2964.0
ORD-01449,2024-11-08,RM Santiago,App Móvil,Componentes,Memoria RAM 32GB DDR5,884.0,2,0.15,1502.8
ORD-01450,2024-04-21,Antofagasta,App Móvil,Monitores,Monitor Gaming 144Hz 27',680.0,2,0.0,1360.0
ORD-01451,2024-01-21,Antofagasta,Marketplace,Notebooks,Laptop Gamer i7 16GB,976.0,7,0.0,6832.0
ORD-01452,2024-08-28,Antofagasta,Sitio Web,Monitores,Monitor 4K 32' UltraWide,653.0,6,0.1,3526.2
ORD-01453,2024-06-30,RM Santiago,Sitio Web,Notebooks,Ultrabook Ryzen 7,211.0,4,0.0,844.0
ORD-01454,2024-04-11,RM Santiago,Sitio Web,Periféricos,Teclado Mecánico RGB,819.0,5,0.1,3685.5
ORD-01455,2024-12-08,Antofagasta,Marketplace,Notebooks,MacBook Pro M3,350.0,2,0.05,665.0
ORD-01456,2024-07-12,RM Santiago,Marketplace,Monitores,Monitor Gaming 144Hz 27',230.0,4,0.1,828.0
ORD-01457,2024-08-25,RM Santiago,Sitio Web,Periféricos,Audífonos Noise Cancelling,133.0,6,0.1,718.2
ORD-01458,2024-09-14,Valparaíso,App Móvil,Monitores,Monitor 4K 32' UltraWide,909.0,3,0.1,2454.3
ORD-01459,2024-07-23,Antofagasta,App Móvil,Componentes,Memoria RAM 32GB DDR5,575.0,4,0.0,2300.0
ORD-01460,2024-07-13,Antofagasta,Marketplace,Monitores,Monitor Gaming 144Hz 27',856.0,4,0.0,3424.0
ORD-01461,2024-08-05,RM Santiago,App Móvil,Monitores,Monitor 4K 32' UltraWide,538.0,6,0.0,3228.0
ORD-01462,2024-08-22,Biobío,Sitio Web,Notebooks,Ultrabook Ryzen 7,254.0,4,0.1,914.4
ORD-01463,2024-11-03,Valparaíso,Marketplace,Componentes,Memoria RAM 32GB DDR5,59.0,7,0.05,392.35
ORD-01464,2024-08-17,Biobío,Marketplace,Periféricos,Mouse Inalámbrico Pro,605.0,7,0.1,3811.5
ORD-01465,2024-03-07,RM Santiago,App Móvil,Notebooks,Laptop Gamer i7 16GB,908.0,1,0.1,817.2
ORD-01466,2024-12-27,Valparaíso,App Móvil,Notebooks,Ultrabook Ryzen 7,934.0,2,0.0,1868.0
ORD-01467,2024-11-24,Antofagasta,Sitio Web,Componentes,Disco SSD NVMe 2TB,498.0,1,0.15,423.3
ORD-01468,2024-09-23,RM Santiago,Sitio Web,Monitores,Monitor 4K 32' UltraWide,606.0,4,0.0,2424.0
ORD-01469,2024-10-19,Biobío,App Móvil,Notebooks,MacBook Pro M3,958.0,3,0.1,2586.6
ORD-01470,2024-05-06,Biobío,Marketplace,Periféricos,Audífonos Noise Cancelling,559.0,6,0.1,3018.6
ORD-01471,2024-08-08,Valparaíso,App Móvil,Notebooks,Ultrabook Ryzen 7,860.0,4,0.15,2924.0
ORD-01472,2024-10-20,Valparaíso,Sitio Web,Componentes,Tarjeta de Video RTX 4070,619.0,5,0.0,3095.0
ORD-01473,2024-06-27,RM Santiago,Marketplace,Periféricos,Mouse Inalámbrico Pro,293.0,2,0.05,556.7
ORD-01474,2024-09-03,Biobío,Sitio Web,Periféricos,Mouse Inalámbrico Pro,1162.0,3,0.15,2963.1
ORD-01475,2024-07-31,Valparaíso,Marketplace,Periféricos,Mouse Inalámbrico Pro,384.0,4,0.0,1536.0
ORD-01476,2024-06-03,Valparaíso,App Móvil,Monitores,Monitor Gaming 144Hz 27',961.0,2,0.05,1825.9
ORD-01477,2024-09-27,Biobío,App Móvil,Monitores,Monitor 4K 32' UltraWide,121.0,4,0.15,411.4
ORD-01478,2024-04-11,Biobío,Marketplace,Componentes,Disco SSD NVMe 2TB,60.0,3,0.15,153.0
ORD-01479,2024-02-03,RM Santiago,Marketplace,Monitores,Monitor Gaming 144Hz 27',1156.0,2,0.1,2080.8
ORD-01480,2024-01-03,Biobío,Sitio Web,Periféricos,Teclado Mecánico RGB,933.0,2,0.05,1772.7
ORD-01481,2024-08-25,RM Santiago,App Móvil,Componentes,Disco SSD NVMe 2TB,920.0,1,0.05,874.0
ORD-01482,2024-02-14,Valparaíso,App Móvil,Periféricos,Mouse Inalámbrico Pro,286.0,3,0.15,729.3
ORD-01483,2024-08-28,Valparaíso,Sitio Web,Notebooks,Laptop Gamer i7 16GB,260.0,1,0.1,234.0
ORD-01484,2024-12-29,Biobío,App Móvil,Notebooks,Ultrabook Ryzen 7,862.0,6,0.15,4396.2
ORD-01485,2024-01-24,Valparaíso,Sitio Web,Componentes,Disco SSD NVMe 2TB,1050.0,1,0.1,945.0
ORD-01486,2024-09-24,RM Santiago,App Móvil,Notebooks,Ultrabook Ryzen 7,112.0,7,0.15,666.4
ORD-01487,2024-08-15,RM Santiago,Sitio Web,Componentes,Memoria RAM 32GB DDR5,1149.0,6,0.1,6204.6
ORD-01488,2024-10-21,Valparaíso,Marketplace,Componentes,Tarjeta de Video RTX 4070,1052.0,6,0.0,6312.0
ORD-01489,2024-01-23,Valparaíso,Sitio Web,Monitores,Monitor 4K 32' UltraWide,643.0,2,0.05,1221.7
ORD-01490,2024-02-02,Biobío,App Móvil,Notebooks,Laptop Gamer i7 16GB,666.0,1,0.1,599.4
ORD-01491,2024-06-06,Valparaíso,Marketplace,Componentes,Tarjeta de Video RTX 4070,246.0,2,0.1,442.8
ORD-01492,2024-02-06,Antofagasta,Marketplace,Notebooks,Ultrabook Ryzen 7,214.0,2,0.0,428.0
ORD-01493,2024-08-27,RM Santiago,Sitio Web,Periféricos,Mouse Inalámbrico Pro,247.0,1,0.0,247.0
ORD-01494,2024-03-11,Biobío,Marketplace,Notebooks,Laptop Gamer i7 16GB,1168.0,7,0.1,7358.4
ORD-01495,2024-04-27,Valparaíso,Sitio Web,Monitores,Monitor Gaming 144Hz 27',148.0,4,0.15,503.2
ORD-01496,2024-02-01,Antofagasta,Marketplace,Monitores,Monitor 4K 32' UltraWide,839.0,6,0.05,4782.3
ORD-01497,2024-07-31,Antofagasta,Marketplace,Notebooks,MacBook Pro M3,542.0,6,0.0,3252.0
ORD-01498,2024-02-14,Biobío,App Móvil,Componentes,Tarjeta de Video RTX 4070,883.0,6,0.0,5298.0
ORD-01499,2024-02-13,RM Santiago,Marketplace,Monitores,Monitor 4K 32' UltraWide,209.0,5,0.15,888.25
ORD-01500,2024-07-26,Antofagasta,Sitio Web,Componentes,Tarjeta de Video RTX 4070,184.0,7,0.0,1288.0
