ID_Ticket,Fecha_Apertura,Fecha_Cierre,Pais,Plataforma,Canal_Atencion,Categoria_Problema,Prioridad,Tiempo_Resolucion_Horas,CSAT_Satisfaccion
TCK-2024-01110,2026-08-27 11:09:57,2026-08-31 21:45:31,Perú,iOS,Formulario App,Falla en Reproducción / Error System,Baja,106.59,3
TCK-2024-01111,2026-08-27 10:52:04,2026-08-27 21:46:43,Perú,iOS,ChatBot Web,Falla en Reproducción / Error System,Alta,10.91,3
TCK-2024-01112,2026-08-27 00:19:15,2026-08-29 00:02:05,México,Android,Email Soporte,Interfaz No Responsiva / UX,Crítica,47.71,1
TCK-2024-01113,2026-08-22 20:22:44,2026-08-23 01:50:47,Colombia,iOS,Email Soporte,Error de Autenticación / Login,Alta,5.47,4
TCK-2024-01114,2026-09-01 18:05:02,2026-09-01 20:21:02,Colombia,Web Browser,Redes Sociales,Error de Autenticación / Login,Media,2.27,5
TCK-2024-01115,2026-08-29 06:16:18,2026-08-29 17:02:41,Chile,Smart TV,Email Soporte,Error de Autenticación / Login,Media,10.77,3
TCK-2024-01116,2026-08-28 06:54:07,2026-09-01 07:09:27,Chile,iOS,Formulario App,Falla en Reproducción / Error System,Media,96.26,3
TCK-2024-01117,2026-08-27 11:09:57,2026-08-31 21:45:31,Argentina,Smart TV,Email Soporte,Falla en Reproducción / Error System,Baja,106.59,1
TCK-2024-01118,2026-08-27 10:52:04,2026-08-27 21:46:43,México,iOS,Formulario App,Falla en Reproducción / Error System,Media,10.91,4
TCK-2024-01119,2026-08-27 00:19:15,2026-08-29 00:02:05,Perú,Android,Redes Sociales,Interfaz No Responsiva / UX,Media,47.71,1
TCK-2024-01120,2026-08-22 20:22:44,2026-08-23 01:50:47,Argentina,iOS,Formulario App,Error de Autenticación / Login,Baja,5.47,3
TCK-2024-01121,2026-09-01 18:05:02,2026-09-01 20:21:02,Chile,Smart TV,Formulario App,Error de Autenticación / Login,Media,2.27,5
TCK-2024-01122,2026-08-29 06:16:18,2026-08-29 17:02:41,Colombia,Web Browser,Email Soporte,Error de Autenticación / Login,Baja,10.77,3
TCK-2024-01123,2026-08-28 06:54:07,2026-09-01 07:09:27,Chile,Android,Redes Sociales,Falla en Reproducción / Error System,Media,96.26,1
TCK-2024-01124,2026-08-27 11:09:57,2026-08-31 21:45:31,Argentina,iOS,Formulario App,Falla en Reproducción / Error System,Alta,106.59,2
TCK-2024-01125,2026-08-27 10:52:04,2026-08-27 21:46:43,Chile,Android,ChatBot Web,Falla en Reproducción / Error System,Media,10.91,3
TCK-2024-01126,2026-08-27 00:19:15,2026-08-29 00:02:05,México,iOS,Redes Sociales,Interfaz No Responsiva / UX,Alta,47.71,2
TCK-2024-01127,2026-08-22 20:22:44,2026-08-23 01:50:47,Chile,Android,Redes Sociales,Error de Autenticación / Login,Media,5.47,4
TCK-2024-01128,2026-09-01 18:05:02,2026-09-01 20:21:02,Colombia,iOS,Formulario App,Error de Autenticación / Login,Media,2.27,5
TCK-2024-01129,2026-08-29 06:16:18,2026-08-29 17:02:41,México,iOS,Redes Sociales,Error de Autenticación / Login,Alta,10.77,3
TCK-2024-01130,2026-08-28 06:54:07,2026-09-01 07:09:27,Colombia,iOS,Redes Sociales,Falla en Reproducción / Error System,Alta,96.26,1
TCK-2024-01131,2026-08-27 11:09:57,2026-08-31 21:45:31,Colombia,iOS,Formulario App,Falla en Reproducción / Error System,Alta,106.59,3
TCK-2024-01132,2026-08-27 10:52:04,2026-08-27 21:46:43,Perú,Smart TV,ChatBot Web,Falla en Reproducción / Error System,Crítica,10.91,3
TCK-2024-01133,2026-08-27 00:19:15,2026-08-29 00:02:05,México,Android,ChatBot Web,Interfaz No Responsiva / UX,Baja,47.71,1
TCK-2024-01134,2026-08-22 20:22:44,2026-08-23 01:50:47,Argentina,Smart TV,Formulario App,Error de Autenticación / Login,Media,5.47,4
TCK-2024-01135,2026-09-01 18:05:02,2026-09-01 20:21:02,Perú,Android,Formulario App,Error de Autenticación / Login,Media,2.27,5
TCK-2024-01136,2026-08-29 06:16:18,2026-08-29 17:02:41,Colombia,Smart TV,Formulario App,Error de Autenticación / Login,Media,10.77,3
TCK-2024-01137,2026-08-28 06:54:07,2026-09-01 07:09:27,Chile,Web Browser,ChatBot Web,Falla en Reproducción / Error System,Media,96.26,1
TCK-2024-01138,2026-08-27 11:09:57,2026-08-31 21:45:31,Chile,Web Browser,Formulario App,Falla en Reproducción / Error System,Media,106.59,1
TCK-2024-01139,2026-08-27 10:52:04,2026-08-27 21:46:43,México,Web Browser,ChatBot Web,Falla en Reproducción / Error System,Alta,10.91,2
TCK-2024-01140,2026-08-27 00:19:15,2026-08-29 00:02:05,México,Smart TV,Redes Sociales,Interfaz No Responsiva / UX,Baja,47.71,2
TCK-2024-01141,2026-08-22 20:22:44,2026-08-23 01:50:47,Chile,Smart TV,ChatBot Web,Error de Autenticación / Login,Media,5.47,2
TCK-2024-01142,2026-09-01 18:05:02,2026-09-01 20:21:02,Chile,Web Browser,Email Soporte,Error de Autenticación / Login,Media,2.27,5
TCK-2024-01143,2026-08-29 06:16:18,2026-08-29 17:02:41,Chile,Web Browser,Redes Sociales,Error de Autenticación / Login,Crítica,10.77,3
TCK-2024-01144,2026-08-28 06:54:07,2026-09-01 07:09:27,Perú,Web Browser,Email Soporte,Falla en Reproducción / Error System,Media,96.26,1
TCK-2024-01145,2026-08-27 11:09:57,2026-08-31 21:45:31,Colombia,Web Browser,Redes Sociales,Falla en Reproducción / Error System,Media,106.59,2
TCK-2024-01146,2026-08-27 10:52:04,2026-08-27 21:46:43,Chile,Web Browser,Formulario App,Falla en Reproducción / Error System,Alta,10.91,4
TCK-2024-01147,2026-08-27 00:19:15,2026-08-29 00:02:05,Colombia,Android,Email Soporte,Interfaz No Responsiva / UX,Alta,47.71,3
TCK-2024-01148,2026-08-22 20:22:44,2026-08-23 01:50:47,Colombia,Smart TV,Formulario App,Error de Autenticación / Login,Alta,5.47,2
TCK-2024-01149,2026-09-01 18:05:02,2026-09-01 20:21:02,Chile,Android,Formulario App,Error de Autenticación / Login,Media,2.27,5
TCK-2024-01150,2026-08-29 06:16:18,2026-08-29 17:02:41,México,Web Browser,ChatBot Web,Error de Autenticación / Login,Baja,10.77,3
TCK-2024-01151,2026-08-28 06:54:07,2026-09-01 07:09:27,Colombia,Web Browser,ChatBot Web,Falla en Reproducción / Error System,Alta,96.26,3
TCK-2024-01152,2026-08-27 11:09:57,2026-08-31 21:45:31,Argentina,Smart TV,Formulario App,Falla en Reproducción / Error System,Media,106.59,1
TCK-2024-01153,2026-08-27 10:52:04,2026-08-27 21:46:43,México,Android,ChatBot Web,Falla en Reproducción / Error System,Media,10.91,4
TCK-2024-01154,2026-08-27 00:19:15,2026-08-29 00:02:05,México,Android,Formulario App,Interfaz No Responsiva / UX,Media,47.71,1
TCK-2024-01155,2026-08-22 20:22:44,2026-08-23 01:50:47,Chile,Web Browser,Formulario App,Error de Autenticación / Login,Media,5.47,4
TCK-2024-01156,2026-09-01 18:05:02,2026-09-01 20:21:02,Argentina,iOS,ChatBot Web,Error de Autenticación / Login,Baja,2.27,5
TCK-2024-01157,2026-08-29 06:16:18,2026-08-29 17:02:41,Colombia,iOS,Redes Sociales,Error de Autenticación / Login,Baja,10.77,3
TCK-2024-01158,2026-08-28 06:54:07,2026-09-01 07:09:27,México,Smart TV,Formulario App,Falla en Reproducción / Error System,Baja,96.26,1
TCK-2024-01159,2026-08-27 11:09:57,2026-08-31 21:45:31,Argentina,Web Browser,Redes Sociales,Falla en Reproducción / Error System,Crítica,106.59,1
TCK-2024-01160,2026-08-27 10:52:04,2026-08-27 21:46:43,Argentina,Smart TV,ChatBot Web,Falla en Reproducción / Error System,Alta,10.91,2
TCK-2024-01161,2026-08-27 00:19:15,2026-08-29 00:02:05,Chile,Web Browser,ChatBot Web,Interfaz No Responsiva / UX,Media,47.71,1
TCK-2024-01162,2026-08-22 20:22:44,2026-08-23 01:50:47,Argentina,Android,Redes Sociales,Error de Autenticación / Login,Alta,5.47,3
TCK-2024-01163,2026-09-01 18:05:02,2026-09-01 20:21:02,Chile,Smart TV,Formulario App,Error de Autenticación / Login,Baja,2.27,4
TCK-2024-01164,2026-08-29 06:16:18,2026-08-29 17:02:41,Chile,Smart TV,Formulario App,Error de Autenticación / Login,Crítica,10.77,3
TCK-2024-01165,2026-08-28 06:54:07,2026-09-01 07:09:27,Colombia,Web Browser,Formulario App,Falla en Reproducción / Error System,Alta,96.26,3
TCK-2024-01166,2026-08-27 11:09:57,2026-08-31 21:45:31,Argentina,Smart TV,ChatBot Web,Falla en Reproducción / Error System,Media,106.59,1
TCK-2024-01167,2026-08-27 10:52:04,2026-08-27 21:46:43,Argentina,Smart TV,Formulario App,Falla en Reproducción / Error System,Crítica,10.91,3
TCK-2024-01168,2026-08-27 00:19:15,2026-08-29 00:02:05,Colombia,Web Browser,Formulario App,Interfaz No Responsiva / UX,Alta,47.71,1
TCK-2024-01169,2026-08-22 20:22:44,2026-08-23 01:50:47,Argentina,iOS,Email Soporte,Error de Autenticación / Login,Media,5.47,3
TCK-2024-01170,2026-09-01 18:05:02,2026-09-01 20:21:02,México,Web Browser,Formulario App,Error de Autenticación / Login,Baja,2.27,5
TCK-2024-01171,2026-08-29 06:16:18,2026-08-29 17:02:41,México,iOS,Formulario App,Error de Autenticación / Login,Media,10.77,3
TCK-2024-01172,2026-08-28 06:54:07,2026-09-01 07:09:27,México,Smart TV,ChatBot Web,Falla en Reproducción / Error System,Baja,96.26,2
TCK-2024-01173,2026-08-27 11:09:57,2026-08-31 21:45:31,Argentina,Android,Redes Sociales,Falla en Reproducción / Error System,Alta,106.59,1
TCK-2024-01174,2026-08-27 10:52:04,2026-08-27 21:46:43,Argentina,Web Browser,Email Soporte,Falla en Reproducción / Error System,Baja,10.91,3
TCK-2024-01175,2026-08-27 00:19:15,2026-08-29 00:02:05,Chile,Android,Formulario App,Interfaz No Responsiva / UX,Media,47.71,3
TCK-2024-01176,2026-08-22 20:22:44,2026-08-23 01:50:47,Argentina,Android,Formulario App,Error de Autenticación / Login,Media,5.47,2
TCK-2024-01177,2026-09-01 18:05:02,2026-09-01 20:21:02,Chile,iOS,Redes Sociales,Error de Autenticación / Login,Alta,2.27,5
TCK-2024-01178,2026-08-29 06:16:18,2026-08-29 17:02:41,Colombia,Android,Email Soporte,Error de Autenticación / Login,Baja,10.77,4
TCK-2024-01179,2026-08-28 06:54:07,2026-09-01 07:09:27,Perú,Smart TV,Redes Sociales,Falla en Reproducción / Error System,Baja,96.26,1
TCK-2024-01180,2026-08-27 11:09:57,2026-08-31 21:45:31,Argentina,Web Browser,Redes Sociales,Falla en Reproducción / Error System,Media,106.59,1
TCK-2024-01181,2026-08-27 10:52:04,2026-08-27 21:46:43,Colombia,Smart TV,Redes Sociales,Falla en Reproducción / Error System,Alta,10.91,3
TCK-2024-01182,2026-08-27 00:19:15,2026-08-29 00:02:05,Chile,Web Browser,Formulario App,Interfaz No Responsiva / UX,Alta,47.71,2
TCK-2024-01183,2026-08-22 20:22:44,2026-08-23 01:50:47,Chile,Smart TV,ChatBot Web,Error de Autenticación / Login,Baja,5.47,3
TCK-2024-01184,2026-09-01 18:05:02,2026-09-01 20:21:02,Argentina,Android,Formulario App,Error de Autenticación / Login,Alta,2.27,5
TCK-2024-01185,2026-08-29 06:16:18,2026-08-29 17:02:41,Chile,Web Browser,ChatBot Web,Error de Autenticación / Login,Baja,10.77,3
TCK-2024-01186,2026-08-28 06:54:07,2026-09-01 07:09:27,Colombia,iOS,Redes Sociales,Falla en Reproducción / Error System,Media,96.26,2
TCK-2024-01187,2026-08-27 11:09:57,2026-08-31 21:45:31,Argentina,Web Browser,Redes Sociales,Falla en Reproducción / Error System,Alta,106.59,1
TCK-2024-01188,2026-08-27 10:52:04,2026-08-27 21:46:43,Colombia,Android,Formulario App,Falla en Reproducción / Error System,Media,10.91,3
TCK-2024-01189,2026-08-27 00:19:15,2026-08-29 00:02:05,Chile,Smart TV,Formulario App,Interfaz No Responsiva / UX,Media,47.71,1
TCK-2024-01190,2026-08-22 20:22:44,2026-08-23 01:50:47,México,Android,Formulario App,Error de Autenticación / Login,Media,5.47,2
TCK-2024-01191,2026-09-01 18:05:02,2026-09-01 20:21:02,Chile,iOS,Email Soporte,Error de Autenticación / Login,Media,2.27,5
TCK-2024-01192,2026-08-29 06:16:18,2026-08-29 17:02:41,Perú,Web Browser,ChatBot Web,Error de Autenticación / Login,Baja,10.77,3
TCK-2024-01193,2026-08-28 06:54:07,2026-09-01 07:09:27,Chile,Smart TV,Redes Sociales,Falla en Reproducción / Error System,Baja,96.26,2
TCK-2024-01194,2026-08-27 11:09:57,2026-08-31 21:45:31,Chile,Web Browser,ChatBot Web,Falla en Reproducción / Error System,Baja,106.59,3
TCK-2024-01195,2026-08-27 10:52:04,2026-08-27 21:46:43,Perú,Web Browser,Formulario App,Falla en Reproducción / Error System,Baja,10.91,3
TCK-2024-01196,2026-08-27 00:19:15,2026-08-29 00:02:05,Perú,Web Browser,Redes Sociales,Interfaz No Responsiva / UX,Crítica,47.71,1
TCK-2024-01197,2026-08-22 20:22:44,2026-08-23 01:50:47,Chile,Android,ChatBot Web,Error de Autenticación / Login,Alta,5.47,4
TCK-2024-01198,2026-09-01 18:05:02,2026-09-01 20:21:02,Perú,Android,ChatBot Web,Error de Autenticación / Login,Baja,2.27,4
TCK-2024-01199,2026-08-29 06:16:18,2026-08-29 17:02:41,Chile,Web Browser,Redes Sociales,Error de Autenticación / Login,Baja,10.77,3
TCK-2024-01200,2026-08-28 06:54:07,2026-09-01 07:09:27,Argentina,Android,Formulario App,Falla en Reproducción / Error System,Crítica,96.26,3
